"referencia";"cboocupacao2002";"cnae20subclasse";"nome_cbo_ocupacao";"nome_cbo_grandegrupo";"nome_cnae_subclasse";"setor_ibge";"vinculos";"eixo"
"2021";"142105";"4651601";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de equipamentos de informática";"3 - Comércio";"2";"Geral"
"2021";"142105";"4652400";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação";"3 - Comércio";"2";"Geral"
"2021";"142105";"4664800";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças";"3 - Comércio";"1";"Geral"
"2021";"142105";"4665600";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças";"3 - Comércio";"1";"Geral"
"2021";"142105";"4671100";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de madeira e produtos derivados";"3 - Comércio";"1";"Geral"
"2021";"142105";"4672900";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de ferragens e ferramentas";"3 - Comércio";"1";"Geral"
"2021";"142105";"4679699";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de materiais de construção em geral";"3 - Comércio";"3";"Geral"
"2021";"142105";"4683400";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo";"3 - Comércio";"1";"Geral"
"2021";"142105";"4686902";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de embalagens";"3 - Comércio";"1";"Geral"
"2021";"142105";"4691500";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios";"3 - Comércio";"2";"Geral"
"2021";"142105";"4693100";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários";"3 - Comércio";"1";"Geral"
"2021";"142105";"4711301";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados";"3 - Comércio";"1";"Geral"
"2021";"142105";"4711302";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados";"3 - Comércio";"7";"Geral"
"2021";"142105";"4712100";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns";"3 - Comércio";"10";"Geral"
"2021";"142105";"4713002";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Lojas de variedades, exceto lojas de departamentos ou magazines";"3 - Comércio";"1";"Geral"
"2021";"142105";"4721101";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Padaria e confeitaria com predominância de produção própria";"4 - Serviços";"1";"Geral"
"2021";"142105";"4721102";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Padaria e confeitaria com predominância de revenda";"3 - Comércio";"13";"Geral"
"2021";"142105";"4721104";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de doces, balas, bombons e semelhantes";"3 - Comércio";"1";"Geral"
"2021";"142105";"4722901";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de carnes - açougues";"3 - Comércio";"1";"Geral"
"2021";"142105";"4724500";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de hortifrutigranjeiros";"3 - Comércio";"7";"Geral"
"2021";"142105";"4729699";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente";"3 - Comércio";"16";"Geral"
"2021";"142105";"4731800";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de combustíveis para veículos automotores";"3 - Comércio";"10";"Geral"
"2021";"142105";"4741500";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de tintas e materiais para pintura";"3 - Comércio";"4";"Geral"
"2021";"142105";"4742300";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de material elétrico";"3 - Comércio";"2";"Geral"
"2021";"142105";"4743100";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de vidros";"3 - Comércio";"1";"Geral"
"2021";"142105";"4744001";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de ferragens e ferramentas";"3 - Comércio";"5";"Geral"
"2021";"142105";"4744002";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de madeira e artefatos";"3 - Comércio";"1";"Geral"
"2021";"142105";"4744003";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de materiais hidráulicos";"3 - Comércio";"1";"Geral"
"2021";"142105";"4744004";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de cal, areia, pedra britada, tijolos e telhas";"3 - Comércio";"1";"Geral"
"2021";"142105";"4744005";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de materiais de construção não especificados anteriormente";"3 - Comércio";"14";"Geral"
"2021";"142105";"4744099";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de materiais de construção em geral";"3 - Comércio";"12";"Geral"
"2021";"142105";"4751200";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista especializado de equipamentos e suprimentos de informática";"3 - Comércio";"20";"Geral"
"2021";"142105";"4752100";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista especializado de equipamentos de telefonia e comunicação";"3 - Comércio";"11";"Geral"
"2021";"142105";"4753900";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo";"3 - Comércio";"4";"Geral"
"2021";"142105";"4754701";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de móveis";"3 - Comércio";"8";"Geral"
"2021";"142105";"4754702";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos de colchoaria";"3 - Comércio";"3";"Geral"
"2021";"142105";"4754703";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos de iluminação";"3 - Comércio";"3";"Geral"
"2021";"142105";"4755502";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comercio varejista de artigos de armarinho";"3 - Comércio";"6";"Geral"
"2021";"142105";"4755503";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comercio varejista de artigos de cama, mesa e banho";"3 - Comércio";"1";"Geral"
"2021";"142105";"4759801";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos de tapeçaria, cortinas e persianas";"3 - Comércio";"1";"Geral"
"2021";"142105";"4759899";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de outros artigos de uso doméstico não especificados anteriormente";"3 - Comércio";"6";"Geral"
"2021";"142105";"4761001";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de livros";"3 - Comércio";"3";"Geral"
"2021";"142105";"4761003";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos de papelaria";"3 - Comércio";"8";"Geral"
"2021";"142105";"4762800";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de discos, CDs, DVDs e fitas";"3 - Comércio";"1";"Geral"
"2021";"142105";"4763601";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de brinquedos e artigos recreativos";"3 - Comércio";"2";"Geral"
"2021";"142105";"4763602";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos esportivos";"3 - Comércio";"2";"Geral"
"2021";"142105";"4771701";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas";"3 - Comércio";"8";"Geral"
"2021";"142105";"4771702";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas";"3 - Comércio";"2";"Geral"
"2021";"142105";"4771704";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de medicamentos veterinários";"3 - Comércio";"1";"Geral"
"2021";"142105";"4772500";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal";"3 - Comércio";"8";"Geral"
"2021";"142105";"4773300";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos médicos e ortopédicos";"3 - Comércio";"10";"Geral"
"2021";"142105";"4774100";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos de óptica";"3 - Comércio";"6";"Geral"
"2021";"142105";"4781400";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos do vestuário e acessórios";"3 - Comércio";"19";"Geral"
"2021";"142105";"4782201";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de calçados";"3 - Comércio";"4";"Geral"
"2021";"142105";"4782202";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos de viagem";"3 - Comércio";"2";"Geral"
"2021";"142105";"4783101";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos de joalheria";"3 - Comércio";"5";"Geral"
"2021";"142105";"4783102";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de artigos de relojoaria";"3 - Comércio";"1";"Geral"
"2021";"142105";"4785799";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de outros artigos usados";"3 - Comércio";"1";"Geral"
"2021";"142105";"4789001";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de suvenires, bijuterias e artesanatos";"3 - Comércio";"2";"Geral"
"2021";"142105";"4789002";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de plantas e flores naturais";"3 - Comércio";"2";"Geral"
"2021";"142105";"4789004";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação";"3 - Comércio";"2";"Geral"
"2021";"142105";"4789005";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de produtos saneantes domissanitários";"3 - Comércio";"3";"Geral"
"2021";"142105";"4789007";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de equipamentos para escritório";"3 - Comércio";"2";"Geral"
"2021";"142105";"4789009";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de armas e munições";"3 - Comércio";"1";"Geral"
"2021";"142105";"4789099";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Comércio varejista de outros produtos não especificados anteriormente";"3 - Comércio";"4";"Geral"
"2021";"142105";"4921302";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana";"4 - Serviços";"1";"Geral"
"2021";"142105";"4922102";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual";"4 - Serviços";"5";"Geral"
"2021";"142105";"4924800";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Transporte escolar";"4 - Serviços";"1";"Geral"
"2021";"142105";"4929901";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, municipal";"4 - Serviços";"2";"Geral"
"2021";"142105";"4930201";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal";"4 - Serviços";"5";"Geral"
"2021";"142105";"4930202";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional";"4 - Serviços";"10";"Geral"
"2021";"142105";"5112901";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Serviço de táxi aéreo e locação de aeronaves com tripulação";"4 - Serviços";"1";"Geral"
"2021";"142105";"5211799";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis";"4 - Serviços";"3";"Geral"
"2021";"142105";"5223100";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Estacionamento de veículos";"4 - Serviços";"1";"Geral"
"2021";"142105";"5250803";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Agenciamento de cargas, exceto para o transporte marítimo";"4 - Serviços";"1";"Geral"
"2021";"142105";"5250804";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Organização logística do transporte de carga";"4 - Serviços";"1";"Geral"
"2021";"142105";"5320202";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Serviços de entrega rápida";"4 - Serviços";"3";"Geral"
"2021";"142105";"5510801";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Hotéis";"4 - Serviços";"13";"Geral"
"2021";"142105";"5510803";"Gerente administrativo";"1 - MEMBROS SUPERIORES DO PODER PÚBLICO, DIRIGENTES DE ORGANIZAÇÕES DE INTERESSE PÚBLICO E DE EMPRESAS, GERENTES";"Motéis";"4 - Serviços";"3";"Geral"
