"cboocupacao2002";"nome_cbo_ocupacao";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"cbo_familia";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"251405";"Filósofo";"2";"25";"251";"2514";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Filósofos"
"251505";"Psicólogo educacional";"2";"25";"251";"2515";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Psicólogos e psicanalistas"
"251510";"Psicólogo clínico";"2";"25";"251";"2515";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Psicólogos e psicanalistas"
"251515";"Psicólogo do esporte";"2";"25";"251";"2515";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Psicólogos e psicanalistas"
"251520";"Psicólogo hospitalar";"2";"25";"251";"2515";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Psicólogos e psicanalistas"
"251525";"Psicólogo jurídico";"2";"25";"251";"2515";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Psicólogos e psicanalistas"
"251530";"Psicólogo social";"2";"25";"251";"2515";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Psicólogos e psicanalistas"
"251535";"Psicólogo do trânsito";"2";"25";"251";"2515";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Psicólogos e psicanalistas"
"251540";"Psicólogo do trabalho";"2";"25";"251";"2515";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Psicólogos e psicanalistas"
"251545";"Neuropsicólogo";"2";"25";"251";"2515";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Psicólogos e psicanalistas"
"251550";"Psicanalista";"2";"25";"251";"2515";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Psicólogos e psicanalistas"
"251555";"Psicólogo acupunturista";"2";"25";"251";"2515";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Psicólogos e psicanalistas"
"251605";"Assistente social";"2";"25";"251";"2516";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Assistentes sociais e economistas domésticos"
"251610";"Economista doméstico";"2";"25";"251";"2516";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS";"Assistentes sociais e economistas domésticos"
"252105";"Administrador";"2";"25";"252";"2521";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Administradores"
"252205";"Auditor (contadores e afins)";"2";"25";"252";"2522";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Contadores e afins"
"252210";"Contador";"2";"25";"252";"2522";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Contadores e afins"
"252215";"Perito contábil";"2";"25";"252";"2522";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Contadores e afins"
"252305";"Secretária(o) executiva(o)";"2";"25";"252";"2523";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Secretárias(os) executivas(os) e afins"
"252310";"Secretário  bilíngüe";"2";"25";"252";"2523";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Secretárias(os) executivas(os) e afins"
"252315";"Secretária trilíngüe";"2";"25";"252";"2523";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Secretárias(os) executivas(os) e afins"
"252320";"Tecnólogo em secretariado escolar";"2";"25";"252";"2523";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Secretárias(os) executivas(os) e afins"
"252405";"Analista de recursos humanos";"2";"25";"252";"2524";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de recursos humanos"
"252505";"Administrador de fundos e carteiras de investimento";"2";"25";"252";"2525";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de administração ecônomico-financeira"
"252510";"Analista de câmbio";"2";"25";"252";"2525";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de administração ecônomico-financeira"
"252515";"Analista de cobrança (instituições financeiras)";"2";"25";"252";"2525";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de administração ecônomico-financeira"
"252525";"Analista de crédito (instituições financeiras)";"2";"25";"252";"2525";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de administração ecônomico-financeira"
"252530";"Analista de crédito rural";"2";"25";"252";"2525";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de administração ecônomico-financeira"
"252535";"Analista de leasing";"2";"25";"252";"2525";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de administração ecônomico-financeira"
"252540";"Analista de produtos bancários";"2";"25";"252";"2525";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de administração ecônomico-financeira"
"252545";"Analista financeiro (instituições financeiras)";"2";"25";"252";"2525";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de administração ecônomico-financeira"
"252550";"Profissional de relações com investidores";"2";"25";"252";"2525";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de administração ecônomico-financeira"
"252605";"Gestor em segurança";"2";"25";"252";"2526";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais da administração dos serviços de segurança"
"252705";"Analista de pcp (programação e controle da produção)";"2";"25";"252";"2527";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de planejamento, programação e controles logisticos"
"252710";"Analista de planejamento de materias";"2";"25";"252";"2527";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de planejamento, programação e controles logisticos"
"252715";"Analista de logistica";"2";"25";"252";"2527";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de planejamento, programação e controles logisticos"
"252720";"Analista de projetos logisticos";"2";"25";"252";"2527";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de planejamento, programação e controles logisticos"
"252725";"Analista de gestão de estoque";"2";"25";"252";"2527";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE ORGANIZAÇÃO E ADMINISTRAÇÃO DE EMPRESAS E AFINS";"Profissionais de planejamento, programação e controles logisticos"
"253110";"Redator de publicidade";"2";"25";"253";"2531";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de publicidade"
"253115";"Publicitário";"2";"25";"253";"2531";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de publicidade"
"253120";"Diretor de mídia (publicidade)";"2";"25";"253";"2531";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de publicidade"
"253125";"Diretor de arte (publicidade)";"2";"25";"253";"2531";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de publicidade"
"253130";"Diretor de criação";"2";"25";"253";"2531";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de publicidade"
"253135";"Diretor de contas (publicidade)";"2";"25";"253";"2531";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de publicidade"
"253140";"Agenciador de propaganda";"2";"25";"253";"2531";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de publicidade"
"253205";"Gerente de captação (fundos e investimentos institucionais)";"2";"25";"253";"2532";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de comercializacão e consultoria de serviços bancários"
"253210";"Gerente de clientes especiais (private)";"2";"25";"253";"2532";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de comercializacão e consultoria de serviços bancários"
"253215";"Gerente de contas - pessoa física e jurídica";"2";"25";"253";"2532";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de comercializacão e consultoria de serviços bancários"
"253220";"Gerente de grandes contas (corporate)";"2";"25";"253";"2532";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de comercializacão e consultoria de serviços bancários"
"253225";"Operador de negócios";"2";"25";"253";"2532";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de comercializacão e consultoria de serviços bancários"
"253305";"Corretor de valores, ativos financeiros, mercadorias e derivativos";"2";"25";"253";"2533";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Corretores de valores, ativos financeiros, mercadorias e derivativos"
"253405";"Analista de mídias sociais";"2";"25";"253";"2534";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de mídias digitais e afins"
"253410";"Influenciador digital";"2";"25";"253";"2534";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"PROFISSIONAIS DE RELAÇÕES PÚBLICAS, PUBLICIDADE, MARKETING E COMERCIALIZAÇÃO";"Profissionais de mídias digitais e afins"
"254105";"Auditor-fiscal da receita federal";"2";"25";"254";"2541";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"AUDITORES FISCAIS PÚBLICOS";"Auditores fiscais e técnicos da receita federal"
"254110";"Técnico da receita federal";"2";"25";"254";"2541";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"AUDITORES FISCAIS PÚBLICOS";"Auditores fiscais e técnicos da receita federal"
"254205";"Auditor-fiscal da previdência social";"2";"25";"254";"2542";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"AUDITORES FISCAIS PÚBLICOS";"Auditores fiscais da previdência social"
"254305";"Auditor-fiscal do trabalho";"2";"25";"254";"2543";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"AUDITORES FISCAIS PÚBLICOS";"Auditores fiscais do trabalho"
"254310";"Agente de higiene e segurança";"2";"25";"254";"2543";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"AUDITORES FISCAIS PÚBLICOS";"Auditores fiscais do trabalho"
"254405";"Fiscal de tributos estadual";"2";"25";"254";"2544";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"AUDITORES FISCAIS PÚBLICOS";"Fiscais de tributos estaduais e municipais"
"254410";"Fiscal de tributos municipal";"2";"25";"254";"2544";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"AUDITORES FISCAIS PÚBLICOS";"Fiscais de tributos estaduais e municipais"
"254415";"Técnico de tributos estadual";"2";"25";"254";"2544";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"AUDITORES FISCAIS PÚBLICOS";"Fiscais de tributos estaduais e municipais"
"254420";"Técnico de tributos municipal";"2";"25";"254";"2544";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"AUDITORES FISCAIS PÚBLICOS";"Fiscais de tributos estaduais e municipais"
"254505";"Fiscal de atividades urbanas";"2";"25";"254";"2545";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS";"AUDITORES FISCAIS PÚBLICOS";"Profissionais da fiscalização de atividades urbanas"
"261105";"Arquivista pesquisador (jornalismo)";"2";"26";"261";"2611";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais do jornalismo"
"261110";"Assessor de imprensa";"2";"26";"261";"2611";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais do jornalismo"
"261115";"Diretor de redação";"2";"26";"261";"2611";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais do jornalismo"
"261120";"Editor";"2";"26";"261";"2611";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais do jornalismo"
"261125";"Jornalista";"2";"26";"261";"2611";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais do jornalismo"
"261130";"Produtor de texto";"2";"26";"261";"2611";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais do jornalismo"
"261135";"Repórter (exclusive rádio e televisão)";"2";"26";"261";"2611";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais do jornalismo"
"261140";"Revisor de texto";"2";"26";"261";"2611";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais do jornalismo"
"261205";"Bibliotecário";"2";"26";"261";"2612";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais da informação"
"261210";"Documentalista";"2";"26";"261";"2612";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais da informação"
"261215";"Analista de informações (pesquisador de informações de rede)";"2";"26";"261";"2612";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais da informação"
"261305";"Arquivista";"2";"26";"261";"2613";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Arquivistas e museólogos"
"261310";"Museólogo";"2";"26";"261";"2613";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Arquivistas e museólogos"
"261405";"Filólogo";"2";"26";"261";"2614";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Filólogos,tradutores ,intérpretes e afins"
"261410";"Intérprete";"2";"26";"261";"2614";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Filólogos,tradutores ,intérpretes e afins"
"261415";"Lingüista";"2";"26";"261";"2614";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Filólogos,tradutores ,intérpretes e afins"
"261420";"Tradutor";"2";"26";"261";"2614";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Filólogos,tradutores ,intérpretes e afins"
"261425";"Intérprete de língua de sinais";"2";"26";"261";"2614";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Filólogos,tradutores ,intérpretes e afins"
"261430";"Audiodescritor";"2";"26";"261";"2614";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Filólogos,tradutores ,intérpretes e afins"
"261505";"Autor-roteirista";"2";"26";"261";"2615";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais da escrita"
"261510";"Crítico";"2";"26";"261";"2615";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais da escrita"
"261515";"Escritor de ficção";"2";"26";"261";"2615";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais da escrita"
"261520";"Escritor de não ficção";"2";"26";"261";"2615";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais da escrita"
"261525";"Poeta";"2";"26";"261";"2615";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais da escrita"
"261530";"Redator de textos técnicos";"2";"26";"261";"2615";"PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES";"COMUNICADORES, ARTISTAS E RELIGIOSOS";"PROFISSIONAIS DA COMUNICAÇÃO E DA INFORMAÇÃO";"Profissionais da escrita"
