"cboocupacao2002";"cnae_classe";"cnae_divisao";"cnae_grupo";"nome_cbo_ocupacao";"nome_cnae_classe";"setor_ibge";"vinculos"
"212410";"66134";"66";"661";"Analista de redes e de comunicação de dados";"Administração de cartões de crédito";"4 - Serviços";"7"
"212410";"66223";"66";"662";"Analista de redes e de comunicação de dados";"Corretores e agentes de seguros, de planos de previdência complementar e de saúde";"4 - Serviços";"3"
"212410";"68218";"68";"682";"Analista de redes e de comunicação de dados";"Intermediação na compra, venda e aluguel de imóveis";"4 - Serviços";"1"
"212410";"69117";"69";"691";"Analista de redes e de comunicação de dados";"Atividades jurídicas, exceto cartórios";"4 - Serviços";"1"
"212410";"69125";"69";"691";"Analista de redes e de comunicação de dados";"Cartórios";"4 - Serviços";"1"
"212410";"69206";"69";"692";"Analista de redes e de comunicação de dados";"Atividades de contabilidade, consultoria e auditoria contábil e tributária";"4 - Serviços";"1"
"212410";"70204";"70";"702";"Analista de redes e de comunicação de dados";"Atividades de consultoria em gestão empresarial";"4 - Serviços";"21"
"212410";"71120";"71";"711";"Analista de redes e de comunicação de dados";"Serviços de engenharia";"4 - Serviços";"2"
"212410";"73114";"73";"731";"Analista de redes e de comunicação de dados";"Agências de publicidade";"4 - Serviços";"4"
"212410";"73190";"73";"731";"Analista de redes e de comunicação de dados";"Atividades de publicidade não especificadas anteriormente";"4 - Serviços";"1"
"212410";"77331";"77";"773";"Analista de redes e de comunicação de dados";"Aluguel de máquinas e equipamentos para escritório";"4 - Serviços";"2"
"212410";"79112";"79";"791";"Analista de redes e de comunicação de dados";"Agências de viagens";"4 - Serviços";"1"
"212410";"79902";"79";"799";"Analista de redes e de comunicação de dados";"Serviços de reservas e outros serviços de turismo não especificados anteriormente";"4 - Serviços";"1"
"212410";"80200";"80";"802";"Analista de redes e de comunicação de dados";"Atividades de monitoramento de sistemas de segurança";"4 - Serviços";"5"
"212410";"82113";"82";"821";"Analista de redes e de comunicação de dados";"Serviços combinados de escritório e apoio administrativo";"4 - Serviços";"8"
"212410";"82199";"82";"821";"Analista de redes e de comunicação de dados";"Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo";"4 - Serviços";"3"
"212410";"82202";"82";"822";"Analista de redes e de comunicação de dados";"Atividades de teleatendimento";"4 - Serviços";"15"
"212410";"82300";"82";"823";"Analista de redes e de comunicação de dados";"Atividades de organização de eventos, exceto culturais e esportivos";"4 - Serviços";"1"
"212410";"82911";"82";"829";"Analista de redes e de comunicação de dados";"Atividades de cobrança e informações cadastrais";"4 - Serviços";"1"
"212410";"82997";"82";"829";"Analista de redes e de comunicação de dados";"Atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"4 - Serviços";"11"
"212410";"84116";"84";"841";"Analista de redes e de comunicação de dados";"Administração pública em geral";"4 - Serviços";"2748"
"212410";"84213";"84";"842";"Analista de redes e de comunicação de dados";"Relações exteriores";"4 - Serviços";"1"
"212410";"84221";"84";"842";"Analista de redes e de comunicação de dados";"Defesa";"4 - Serviços";"24"
"212410";"85139";"85";"851";"Analista de redes e de comunicação de dados";"Ensino fundamental";"4 - Serviços";"4"
"212410";"85201";"85";"852";"Analista de redes e de comunicação de dados";"Ensino médio";"4 - Serviços";"4"
"212410";"85317";"85";"853";"Analista de redes e de comunicação de dados";"Educação superior - graduação";"4 - Serviços";"3"
"212410";"85325";"85";"853";"Analista de redes e de comunicação de dados";"Educação superior - graduação e pós-graduação";"4 - Serviços";"2"
"212410";"85503";"85";"855";"Analista de redes e de comunicação de dados";"Atividades de apoio à educação";"4 - Serviços";"3"
"212410";"85937";"85";"859";"Analista de redes e de comunicação de dados";"Ensino de idiomas";"4 - Serviços";"1"
"212410";"85996";"85";"859";"Analista de redes e de comunicação de dados";"Atividades de ensino não especificadas anteriormente";"4 - Serviços";"6"
"212410";"86101";"86";"861";"Analista de redes e de comunicação de dados";"Atividades de atendimento hospitalar";"4 - Serviços";"6"
"212410";"86402";"86";"864";"Analista de redes e de comunicação de dados";"Atividades de serviços de complementação diagnóstica e terapêutica";"4 - Serviços";"7"
"212410";"86607";"86";"866";"Analista de redes e de comunicação de dados";"Atividades de apoio à gestão de saúde";"4 - Serviços";"2"
"212410";"94111";"94";"941";"Analista de redes e de comunicação de dados";"Atividades de organizações associativas patronais e empresariais";"4 - Serviços";"53"
"212410";"94120";"94";"941";"Analista de redes e de comunicação de dados";"Atividades de organizações associativas profissionais";"4 - Serviços";"10"
"212410";"94201";"94";"942";"Analista de redes e de comunicação de dados";"Atividades de organizações sindicais";"4 - Serviços";"8"
"212410";"94308";"94";"943";"Analista de redes e de comunicação de dados";"Atividades de associações de defesa de direitos sociais";"4 - Serviços";"17"
"212410";"94910";"94";"949";"Analista de redes e de comunicação de dados";"Atividades de organizações religiosas";"4 - Serviços";"1"
"212410";"94928";"94";"949";"Analista de redes e de comunicação de dados";"Atividades de organizações políticas";"4 - Serviços";"7"
"212410";"94936";"94";"949";"Analista de redes e de comunicação de dados";"Atividades de organizações associativas ligadas à cultura e à arte";"4 - Serviços";"3"
"212410";"94995";"94";"949";"Analista de redes e de comunicação de dados";"Atividades associativas não especificadas anteriormente";"4 - Serviços";"10"
"212410";"95118";"95";"951";"Analista de redes e de comunicação de dados";"Reparação e manutenção de computadores e de equipamentos periféricos";"4 - Serviços";"3"
"212410";"99008";"99";"990";"Analista de redes e de comunicação de dados";"Organismos internacionais e outras instituições extraterritoriais";"4 - Serviços";"1"
"214010";"71120";"71";"711";"Tecnólogo em meio ambiente";"Serviços de engenharia";"4 - Serviços";"2"
"214010";"71197";"71";"711";"Tecnólogo em meio ambiente";"Atividades técnicas relacionadas à arquitetura e engenharia";"4 - Serviços";"1"
"214010";"94308";"94";"943";"Tecnólogo em meio ambiente";"Atividades de associações de defesa de direitos sociais";"4 - Serviços";"3"
"214010";"94995";"94";"949";"Tecnólogo em meio ambiente";"Atividades associativas não especificadas anteriormente";"4 - Serviços";"1"
"214120";"41107";"41";"411";"Arquiteto paisagista";"Incorporação de empreendimentos imobiliários";"4 - Serviços";"1"
"214120";"41204";"41";"412";"Arquiteto paisagista";"Construção de edifícios";"2 - Construção Civil";"1"
"214120";"43215";"43";"432";"Arquiteto paisagista";"Instalações elétricas";"2 - Construção Civil";"2"
"214120";"47440";"47";"474";"Arquiteto paisagista";"Comércio varejista de ferragens, madeira e materiais de construção";"3 - Comércio";"1"
"214120";"81303";"81";"813";"Arquiteto paisagista";"Atividades paisagísticas";"5 - Agropecuária";"1"
"214120";"84116";"84";"841";"Arquiteto paisagista";"Administração pública em geral";"4 - Serviços";"2"
"214120";"94120";"94";"941";"Arquiteto paisagista";"Atividades de organizações associativas profissionais";"4 - Serviços";"1"
"214270";"43215";"43";"432";"Engenheiro civil (transportes e trânsito)";"Instalações elétricas";"2 - Construção Civil";"1"
"214270";"49124";"49";"491";"Engenheiro civil (transportes e trânsito)";"Transporte metroferroviário de passageiros";"4 - Serviços";"4"
"214270";"64620";"64";"646";"Engenheiro civil (transportes e trânsito)";"Holdings de instituições não-financeiras";"4 - Serviços";"1"
"214270";"82199";"82";"821";"Engenheiro civil (transportes e trânsito)";"Fotocópias, preparação de documentos e outros serviços especializados de apoio administrativo";"4 - Serviços";"2"
"214270";"82202";"82";"822";"Engenheiro civil (transportes e trânsito)";"Atividades de teleatendimento";"4 - Serviços";"3"
"214270";"84116";"84";"841";"Engenheiro civil (transportes e trânsito)";"Administração pública em geral";"4 - Serviços";"103"
"214270";"85503";"85";"855";"Engenheiro civil (transportes e trânsito)";"Atividades de apoio à educação";"4 - Serviços";"1"
"214270";"94111";"94";"941";"Engenheiro civil (transportes e trânsito)";"Atividades de organizações associativas patronais e empresariais";"4 - Serviços";"13"
"214280";"23303";"23";"233";"Tecnólogo em construção civil";"Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes";"1 - Indústria";"2"
"214280";"62040";"62";"620";"Tecnólogo em construção civil";"Consultoria em tecnologia da informação";"4 - Serviços";"2"
"214280";"71120";"71";"711";"Tecnólogo em construção civil";"Serviços de engenharia";"4 - Serviços";"1"
"214280";"85317";"85";"853";"Tecnólogo em construção civil";"Educação superior - graduação";"4 - Serviços";"3"
"214280";"85325";"85";"853";"Tecnólogo em construção civil";"Educação superior - graduação e pós-graduação";"4 - Serviços";"1"
"214360";"84116";"84";"841";"Tecnólogo em eletricidade";"Administração pública em geral";"4 - Serviços";"1"
"214360";"84221";"84";"842";"Tecnólogo em eletricidade";"Defesa";"4 - Serviços";"2"
"214360";"85996";"85";"859";"Tecnólogo em eletricidade";"Atividades de ensino não especificadas anteriormente";"4 - Serviços";"1"
"214365";"33121";"33";"331";"Tecnólogo em eletrônica";"Manutenção e reparação de equipamentos eletrônicos e ópticos";"1 - Indústria";"5"
"214365";"43215";"43";"432";"Tecnólogo em eletrônica";"Instalações elétricas";"2 - Construção Civil";"1"
"214365";"43223";"43";"432";"Tecnólogo em eletrônica";"Instalações hidráulicas, de sistemas de ventilação e refrigeração";"2 - Construção Civil";"1"
"214365";"45307";"45";"453";"Tecnólogo em eletrônica";"Comércio de peças e acessórios para veículos automotores";"3 - Comércio";"1"
"214365";"46699";"46";"466";"Tecnólogo em eletrônica";"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";"3 - Comércio";"1"
"214365";"47512";"47";"475";"Tecnólogo em eletrônica";"Comércio varejista especializado de equipamentos e suprimentos de informática";"3 - Comércio";"3"
"214365";"47571";"47";"475";"Tecnólogo em eletrônica";"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação";"3 - Comércio";"2"
"214365";"49302";"49";"493";"Tecnólogo em eletrônica";"Transporte rodoviário de carga";"4 - Serviços";"1"
"214365";"61906";"61";"619";"Tecnólogo em eletrônica";"Outras atividades de telecomunicações";"4 - Serviços";"2"
"214365";"62015";"62";"620";"Tecnólogo em eletrônica";"Desenvolvimento de programas de computador sob encomenda";"4 - Serviços";"1"
"214365";"85139";"85";"851";"Tecnólogo em eletrônica";"Ensino fundamental";"4 - Serviços";"1"
"214365";"85201";"85";"852";"Tecnólogo em eletrônica";"Ensino médio";"4 - Serviços";"2"
"214365";"85325";"85";"853";"Tecnólogo em eletrônica";"Educação superior - graduação e pós-graduação";"4 - Serviços";"1"
"214365";"95118";"95";"951";"Tecnólogo em eletrônica";"Reparação e manutenção de computadores e de equipamentos periféricos";"4 - Serviços";"1"
"214370";"26311";"26";"263";"Tecnólogo em telecomunicações";"Fabricação de equipamentos transmissores de comunicação";"1 - Indústria";"1"
"214370";"42219";"42";"422";"Tecnólogo em telecomunicações";"Obras para geração e distribuição de energia elétrica e para telecomunicações";"2 - Construção Civil";"2"
"214370";"46524";"46";"465";"Tecnólogo em telecomunicações";"Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação";"3 - Comércio";"3"
"214370";"47539";"47";"475";"Tecnólogo em telecomunicações";"Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo";"3 - Comércio";"1"
"214370";"61108";"61";"611";"Tecnólogo em telecomunicações";"Telecomunicações por fio";"4 - Serviços";"18"
"214370";"61205";"61";"612";"Tecnólogo em telecomunicações";"Telecomunicações sem fio";"4 - Serviços";"2"
"214370";"61906";"61";"619";"Tecnólogo em telecomunicações";"Outras atividades de telecomunicações";"4 - Serviços";"4"
"214370";"62091";"62";"620";"Tecnólogo em telecomunicações";"Suporte técnico, manutenção e outros serviços em tecnologia da informação";"4 - Serviços";"6"
"214370";"63119";"63";"631";"Tecnólogo em telecomunicações";"Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet";"4 - Serviços";"1"
"214370";"84116";"84";"841";"Tecnólogo em telecomunicações";"Administração pública em geral";"4 - Serviços";"2"
